participant_id,trial_index,answer_A,answer_B,answer_C,answer_D,selected_label,is_correct,rel_range,preference_strength,dominant_metric_area,dominant_metric_label,is_uniform,pref_group,mismatch_flag,uniform_rel_range,preference_metric
l10_338,30,1234.0,1231.0,1208.0,1228.0,A,1,0.021220159151193633,0.002448479902060804,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,31,1288.0,,1286.0,1173.0,A,1,0.09207365892714171,0.0016012810248198558,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,32,,1490.0,1320.0,1185.0,C,0,0.2290362953692115,0.1276595744680851,answer_B,B,False,mismatch,True,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,33,1162.0,1210.0,1218.0,,A,1,0.0467966573816156,0.006685236768802228,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,34,1500.0,1500.0,,1397.0,A,1,0.07027518762792813,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,35,1359.0,1270.0,1462.0,1151.0,A,1,0.2373140022892026,0.07859595574208317,answer_C,C,False,mismatch,True,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,37,1294.0,1262.0,1290.0,1154.0,A,1,0.112,0.0032,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,38,1318.0,1414.0,1170.0,1303.0,A,1,0.18751200768491835,0.07377521613832853,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,39,1290.0,1187.0,,,A,1,0.08316511909568026,0.08316511909568026,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,40,1424.0,1274.0,,1144.0,A,1,0.21863612701717855,0.11712649661634565,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,42,1292.0,,,1361.0,A,1,0.05201658499811534,0.05201658499811534,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,43,1538.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,44,1432.0,1367.0,,,A,1,0.04644515898535191,0.04644515898535191,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,45,,1469.0,1235.0,,B,0,0.17307692307692307,0.17307692307692307,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,48,1292.0,,1213.0,1304.0,A,1,0.07167235494880546,0.009451299553688631,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,49,1254.0,,1208.0,,A,1,0.03736799350121852,0.03736799350121852,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,50,1234.0,1277.0,,1284.0,A,1,0.039525691699604744,0.005533596837944664,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,51,,,1506.0,,B,0,0.0,0.0,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,52,1348.0,1381.0,1345.0,1317.0,A,1,0.04748655166017436,0.02448525319977741,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,53,1306.0,,1459.0,,A,1,0.11066907775768535,0.11066907775768535,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,56,1255.0,1363.0,,,A,1,0.0825057295645531,0.0825057295645531,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,57,1379.0,,1407.0,,D,0,0.020100502512562814,0.020100502512562814,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,58,1343.0,1407.0,,,A,1,0.04654545454545454,0.04654545454545454,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,59,1360.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_338,60,1263.0,,,1147.0,A,1,0.09626556016597511,0.09626556016597511,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,4,559.0,557.0,,,A,1,0.0035842293906810036,0.0035842293906810036,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,5,528.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,6,,579.0,485.0,566.0,A,1,0.17300613496932515,0.023926380368098157,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,7,512.0,699.0,552.0,,A,1,0.318207600680658,0.25014180374361883,answer_B,B,False,mismatch,True,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,8,509.0,456.0,512.0,,A,1,0.1137440758293839,0.006093432633716994,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,9,503.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,12,464.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,14,,501.0,,,A,1,0.0,0.0,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,15,486.0,566.0,443.0,,A,1,0.2468227424749164,0.1605351170568562,answer_B,B,False,mismatch,True,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,17,587.0,,533.0,,C,0,0.09642857142857143,0.09642857142857143,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,18,554.0,500.0,481.0,,A,1,0.14267100977198696,0.10553745928338762,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,19,466.0,552.0,490.0,450.0,A,1,0.2083758937691522,0.12665985699693566,answer_B,B,False,mismatch,True,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,20,542.0,477.0,,,A,1,0.12757605495583907,0.12757605495583907,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,21,489.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,22,,505.0,,,A,1,0.0,0.0,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,23,391.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,24,433.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,25,464.0,,548.0,,A,1,0.16600790513833993,0.16600790513833993,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,26,608.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,27,472.0,454.0,,517.0,A,1,0.13097713097713098,0.09355509355509356,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,28,499.0,,,450.0,A,1,0.10326659641728135,0.10326659641728135,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,29,550.0,,,507.0,A,1,0.08136234626300852,0.08136234626300852,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,30,556.0,540.0,411.0,473.0,A,1,0.29292929292929293,0.03232323232323232,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,31,,,495.0,,A,1,0.0,0.0,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,32,,,523.0,,A,1,0.0,0.0,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,33,531.0,,,430.0,A,1,0.21019771071800208,0.21019771071800208,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,34,537.0,514.0,517.0,591.0,A,1,0.14265863825845299,0.1000463177396943,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,36,,447.0,499.0,476.0,A,1,0.10970464135021098,0.04852320675105485,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,37,446.0,500.0,455.0,456.0,A,1,0.11631663974151858,0.09477652127086698,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,38,,466.0,,460.0,B,0,0.012958963282937365,0.012958963282937365,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,39,,537.0,,,A,1,0.0,0.0,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,41,472.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,42,465.0,436.0,,,A,1,0.06437291897891231,0.06437291897891231,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,43,497.0,556.0,466.0,457.0,A,1,0.20040485829959515,0.1194331983805668,answer_B,B,False,mismatch,True,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,44,,537.0,516.0,461.0,A,1,0.15059445178335534,0.0416116248348745,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,45,446.0,,,461.0,A,1,0.03307607497243661,0.03307607497243661,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,46,430.0,508.0,,446.0,B,0,0.16907514450867053,0.13439306358381503,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,47,495.0,493.0,449.0,472.0,A,1,0.0963855421686747,0.0041906757464641176,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,48,444.0,,448.0,466.0,A,1,0.048600883652430045,0.039764359351988215,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,49,459.0,553.0,,,A,1,0.1857707509881423,0.1857707509881423,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,50,516.0,464.0,,415.0,A,1,0.2172043010752688,0.11182795698924732,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,52,457.0,448.0,,,A,1,0.019889502762430938,0.019889502762430938,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,53,469.0,415.0,484.0,460.0,A,1,0.15098468271334792,0.03282275711159737,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,54,,485.0,462.0,486.0,A,1,0.050244242847173756,0.00209351011863224,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,55,421.0,,503.0,450.0,A,1,0.17903930131004367,0.11572052401746726,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,56,,,,569.0,A,1,0.0,0.0,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,57,,467.0,490.0,520.0,C,0,0.10765064319566689,0.06093432633716994,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,58,472.0,531.0,594.0,473.0,A,1,0.2357487922705314,0.12173913043478261,answer_C,C,False,mismatch,True,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_39,59,,,,488.0,A,1,0.0,0.0,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,4,,898.0,930.0,920.0,A,1,0.034934497816593885,0.010917030567685589,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,5,941.0,,886.0,,A,1,0.060207991242474,0.060207991242474,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,7,982.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,10,,900.0,,,A,1,0.0,0.0,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,12,1000.0,1060.0,,811.0,A,1,0.2601880877742947,0.06269592476489028,answer_B,B,False,mismatch,True,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,14,737.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,15,882.0,813.0,,,A,1,0.08141592920353982,0.08141592920353982,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,16,,,751.0,,A,1,0.0,0.0,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,17,,,,1021.0,A,1,0.0,0.0,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,18,918.0,803.0,850.0,,A,1,0.13418903150525088,0.07934655775962661,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,20,808.0,874.0,768.0,840.0,A,1,0.12887537993920972,0.04133738601823708,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,21,977.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,23,879.0,931.0,,,A,1,0.057458563535911604,0.057458563535911604,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,27,920.0,,,890.0,A,1,0.03314917127071823,0.03314917127071823,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,28,865.0,,,918.0,A,1,0.05945036455412227,0.05945036455412227,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,29,,773.0,834.0,,A,1,0.07591785936527691,0.07591785936527691,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,30,806.0,,,744.0,A,1,0.08,0.08,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,32,820.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,33,760.0,787.0,822.0,,A,1,0.07851414098775855,0.04432249894470241,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,34,936.0,873.0,784.0,706.0,A,1,0.2788723855713853,0.07638678387390119,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,36,870.0,,843.0,,A,1,0.03152364273204904,0.03152364273204904,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,38,834.0,743.0,827.0,852.0,A,1,0.1339066339066339,0.022113022113022112,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,39,861.0,772.0,798.0,871.0,A,1,0.11992731677771049,0.012113870381586917,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,41,873.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,42,732.0,736.0,815.0,,A,1,0.10906701708278581,0.1038107752956636,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,44,767.0,,,871.0,A,1,0.12698412698412698,0.12698412698412698,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,46,,826.0,742.0,855.0,A,1,0.13990920346677674,0.035905901774659514,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,49,825.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,51,,,,834.0,A,1,0.0,0.0,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,52,870.0,,781.0,,A,1,0.10781344639612356,0.10781344639612356,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,53,,835.0,,960.0,A,1,0.1392757660167131,0.1392757660167131,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,55,,805.0,,,A,1,0.0,0.0,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,56,,877.0,,858.0,A,1,0.02190201729106628,0.02190201729106628,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,57,968.0,789.0,,,A,1,0.20375640295959022,0.20375640295959022,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,58,736.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,59,,,,786.0,A,1,0.0,0.0,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,60,781.0,774.0,632.0,,A,1,0.20438957475994513,0.009602194787379973,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,64,731.0,754.0,,,A,1,0.030976430976430977,0.030976430976430977,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,65,,,854.0,,A,1,0.0,0.0,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,66,668.0,779.0,,,A,1,0.15342087076710437,0.15342087076710437,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,67,,842.0,937.0,840.0,A,1,0.1111111111111111,0.10882016036655212,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,68,701.0,846.0,,711.0,A,1,0.19264836138175379,0.17936226749335696,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,69,682.0,,643.0,,A,1,0.05886792452830188,0.05886792452830188,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,70,851.0,730.0,,694.0,A,1,0.20703296703296703,0.15956043956043955,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,73,803.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,74,756.0,,,709.0,A,1,0.06416382252559727,0.06416382252559727,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l10_494,75,,797.0,,,A,1,0.0,0.0,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,3,763.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,4,897.0,860.0,727.0,,A,1,0.20531400966183574,0.04468599033816425,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,5,,,,734.0,A,1,0.0,0.0,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,7,903.0,739.0,928.0,774.0,A,1,0.22607655502392343,0.029904306220095694,answer_C,C,False,mismatch,True,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,8,,837.0,941.0,,C,0,0.11698537682789652,0.11698537682789652,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,10,945.0,877.0,947.0,871.0,C,0,0.08351648351648351,0.002197802197802198,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,11,898.0,724.0,810.0,695.0,A,1,0.25967380876239204,0.11256795650783498,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,13,806.0,792.0,877.0,844.0,C,0,0.10244049412473637,0.039771015366074115,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,14,765.0,827.0,,,C,0,0.07788944723618091,0.07788944723618091,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,15,675.0,817.0,763.0,,A,1,0.18891352549889137,0.07184035476718403,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,17,933.0,850.0,,,A,1,0.09310151430173864,0.09310151430173864,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,18,824.0,,598.0,,A,1,0.3178621659634318,0.3178621659634318,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,19,765.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,20,849.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,21,832.0,796.0,822.0,842.0,C,0,0.05589307411907655,0.012150668286755772,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,22,709.0,690.0,766.0,933.0,A,1,0.31375080697224017,0.2156229825693996,answer_D,D,False,mismatch,True,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,23,763.0,682.0,,672.0,A,1,0.12895606991025035,0.11478507321681626,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,24,,875.0,729.0,866.0,A,1,0.17732793522267207,0.010931174089068825,answer_B,B,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,25,814.0,733.0,1001.0,765.0,A,1,0.32357380018110476,0.22577724117114398,answer_C,C,False,mismatch,True,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,28,765.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,32,582.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,33,,,,756.0,A,1,0.0,0.0,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,35,854.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,36,826.0,575.0,,802.0,A,1,0.3418066273263731,0.03268270540172492,answer_A,A,False,matching,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,37,688.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,38,834.0,,768.0,904.0,D,0,0.16280925778132482,0.08379888268156424,answer_D,D,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,39,731.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,40,747.0,,,,A,1,0.0,0.0,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,42,925.0,872.0,,832.0,A,1,0.10612400152149105,0.060479269684290606,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,43,838.0,,843.0,,A,1,0.00594883997620464,0.00594883997620464,answer_C,C,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
l11_342,44,846.0,,,821.0,A,1,0.029994001199760048,0.029994001199760048,answer_A,A,True,uniform,False,0.2,IA_MAX_FIX_PUPIL_SIZE
